participant_id	measurementday	weekday	month	year	calendar_date	filename	start_time	bodylocation	n_valid_hours	n_hours	l5hr_enmo_mg_0_24hr	l5_enmo_mg_0_24hr	m5hr_enmo_mg_0_24hr	m5_enmo_mg_0_24hr	l10hr_enmo_mg_0_24hr	l10_enmo_mg_0_24hr	m10hr_enmo_mg_0_24hr	m10_enmo_mg_0_24hr	mean_enmo_mg_1_6am	mean_enmo_mg_0_24hr	p95_83333_enmo_mg_0_24hr	p97_91667_enmo_mg_0_24hr	x0_50_enmo_mg_0_24hr	x50_100_enmo_mg_0_24hr	x100_150_enmo_mg_0_24hr	x150_200_enmo_mg_0_24hr	x200_250_enmo_mg_0_24hr	x250_300_enmo_mg_0_24hr	x300_350_enmo_mg_0_24hr	x350_400_enmo_mg_0_24hr	x400_8e_03_enmo_mg_0_24hr	mvpa_e5s_t125_enmo_0_24hr	mvpa_e1m_t125_enmo_0_24hr	mvpa_e5m_t125_enmo_0_24hr	mvpa_e5s_b1m80_percent_t125_enmo_0_24hr	mvpa_e5s_b5m80_percent_t125_enmo_0_24hr	mvpa_e5s_b10m80_percent_t125_enmo_0_24hr
sub-60466	11	Friday	Jun	2025	2025-06-27	60466.bin	2025-06-27T04:00:00Z	left wrist	23.75	24	24.333	3.882	16.167	110.283	22.333	14.587	10.167	82.206	4.766	50.187	266.512	326.602	1042.5	156.75	81.583	66.75	24.75	23.833	22.667	10.833	10.333	192.25	174	155	123.833	109	108.917
sub-60466	12	Saturday	Jun	2025	2025-06-28	60466.bin	2025-06-28T04:00:00Z	left wrist	21.75	24	26.333	4.421	12.333	124.59	22.5	26.339	9	100.506	15.841	60.748	312.725	390.7	989.417	168.25	97.083	55.25	33.417	29.417	23.667	16.083	27.417	226.917	211	195	149.583	109.667	105
sub-60466	13	Sunday	Jun	2025	2025-06-29	60466.bin	2025-06-29T04:00:00Z	left wrist	22	24	25.833	4.525	16.333	69.064	21.667	6.805	11.5	52.584	5.642	28.9	167.3	241.117	1217.5	90.583	57.75	33.167	12.917	10.083	8.5	7.083	2.417	101.833	79	80	50.083	44.5	22.167
sub-60466	14	Monday	Jun	2025	2025-06-30	60466.bin	2025-06-30T04:00:00Z	left wrist	24	24	24	3.869	7.5	64.975	21.667	10.497	7	54.117	4.601	34.894	162.204	199.6	1114.417	156.25	91.167	48.333	14.5	9.75	2.917	1.333	1.333	120.333	81	65	58.083	28.417	18.75
sub-60466	15	Tuesday	Jul	2025	2025-07-01	60466.bin	2025-07-01T04:00:00Z	left wrist	24	24	25	4.087	12.333	56.479	20.5	8.823	7.333	54.728	4.087	32.802	177.9	220.5	1154.083	137.833	65.167	39.25	22.917	8.333	6.333	3.083	3	109.583	84	45	57.5	22.167	24.083
sub-60466	16	Wednesday	Jul	2025	2025-07-02	60466.bin	2025-07-02T04:00:00Z	left wrist	24	24	23	4.607	15.333	80.257	21.167	12.26	10.333	71.565	5.292	44.32	221.1	317.223	1074.083	152.333	92	49.583	23.333	15.333	11.167	9.5	12.667	161.417	141	115	94.667	76.833	66.5
sub-60466	17	Thursday	Jul	2025	2025-07-03	60466.bin	2025-07-03T04:00:00Z	left wrist	23.75	24	24.5	4.024	16.167	68.105	21.167	15.179	9.833	56.904	4.059	38.704	189.912	255.204	1112.417	157.667	75.167	40	22.917	14.833	8.167	3.917	4.917	125.917	100	90	60.083	26.75	15.25
sub-60466	18	Friday	Jul	2025	2025-07-04	60466.bin	2025-07-04T04:00:00Z	left wrist	12	24	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-60466	19	Saturday	Jul	2025	2025-07-05	60466.bin	2025-07-05T04:00:00Z	left wrist	0	24	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-60466	20	Sunday	Jul	2025	2025-07-06	60466.bin	2025-07-06T04:00:00Z	left wrist	6.25	24	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-60466	21	Monday	Jul	2025	2025-07-07	60466.bin	2025-07-07T04:00:00Z	left wrist	0	23.5	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
